ERROR: 2019-12-02 13:24:03,591 float division by zero
INFO: 2019-12-02 21:53:27,746 127.0.0.1 - - [02/Dec/2019 21:53:27] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:53:28,051 Albert has started a new phase
INFO: 2019-12-02 21:53:28,053 127.0.0.1 - - [02/Dec/2019 21:53:28] "GET /next-phase?gyle_number=345 HTTP/1.1" 302 -
INFO: 2019-12-02 21:53:28,094 127.0.0.1 - - [02/Dec/2019 21:53:28] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:53:31,522 New Batch: {'timestamp': '21:53:31 2019-12-02', 'beer_type': 'Red Helles', 'gyle_number': '234', 'quantity': 234.0, 'tank_preference': 'None', 'current_phase': 'Hot Brew in kettle'}
INFO: 2019-12-02 21:53:31,531 127.0.0.1 - - [02/Dec/2019 21:53:31] "GET /add-new-batch?beer_type=Red+Helles&gyle_number=234&quantity=234&tank_preference=None HTTP/1.1" 302 -
ERROR: 2019-12-02 21:53:31,560 float division by zero
INFO: 2019-12-02 21:53:31,571 127.0.0.1 - - [02/Dec/2019 21:53:31] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:53:32,969 127.0.0.1 - - [02/Dec/2019 21:53:32] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:53:32,998 float division by zero
INFO: 2019-12-02 21:53:33,006 127.0.0.1 - - [02/Dec/2019 21:53:33] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:53:33,903 127.0.0.1 - - [02/Dec/2019 21:53:33] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:53:33,932 float division by zero
INFO: 2019-12-02 21:53:33,939 127.0.0.1 - - [02/Dec/2019 21:53:33] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:53:34,837 127.0.0.1 - - [02/Dec/2019 21:53:34] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:53:34,869 float division by zero
